order_id,gross_cents,discount_cents,net_cents,cost_cents,contribution_cents,quantity,order_date,order_time,server_id,table_number,party_size,channel,status,discount_percent,payment_method,service_minutes,check_duration_minutes,server_name,month,weekday,hour,discount_band
109845,8675,0,8675,2777,5898,6,2026-05-05,13:55:00,6,,,takeaway,completed,0,Credit Card,26.000000,26.000000,Server 06,2026-05,1,13,full_price
109846,4475,0,4475,1456,3019,3,2026-05-05,14:10:00,11,,,takeaway,completed,0,Credit Card,15.000000,15.000000,Server 11,2026-05,1,14,full_price
109847,13025,0,13025,4898,8127,8,2026-05-05,14:56:00,7,10.000000,4.000000,dine_in,completed,0,Credit Card,19.000000,84.000000,Server 07,2026-05,1,14,full_price
109848,8325,833,7492,2600,4892,7,2026-05-05,14:59:00,10,11.000000,3.000000,dine_in,completed,10,Credit Card,14.000000,44.000000,Server 10,2026-05,1,14,discounted
109849,7650,0,7650,2236,5414,6,2026-05-05,16:44:00,7,9.000000,3.000000,dine_in,completed,0,Debit Card,20.000000,68.000000,Server 07,2026-05,1,16,full_price
109850,10050,0,10050,3358,6692,7,2026-05-05,16:53:00,8,,,takeaway,completed,0,Credit Card,13.000000,13.000000,Server 08,2026-05,1,16,full_price
109851,5375,538,4837,1664,3173,4,2026-05-05,17:01:00,10,1.000000,2.000000,dine_in,completed,10,Cash,18.000000,80.000000,Server 10,2026-05,1,17,discounted
109852,7475,0,7475,2241,5234,6,2026-05-05,17:27:00,8,10.000000,3.000000,dine_in,completed,0,Credit Card,24.000000,67.000000,Server 08,2026-05,1,17,full_price
109853,6975,0,6975,2112,4863,6,2026-05-05,17:31:00,7,11.000000,3.000000,dine_in,completed,0,Credit Card,22.000000,81.000000,Server 07,2026-05,1,17,full_price
109854,11225,0,11225,3526,7699,9,2026-05-05,17:31:00,7,12.000000,4.000000,dine_in,completed,0,Credit Card,18.000000,93.000000,Server 07,2026-05,1,17,full_price
109855,9825,0,9825,3058,6767,7,2026-05-05,18:01:00,6,,,takeaway,completed,0,Debit Card,16.000000,16.000000,Server 06,2026-05,1,18,full_price
109856,13250,0,13250,4638,8612,8,2026-05-05,18:01:00,9,,,takeaway,completed,0,Cash,24.000000,24.000000,Server 09,2026-05,1,18,full_price
109857,1775,178,1597,624,973,1,2026-05-05,18:03:00,6,,,takeaway,completed,10,Cash,23.000000,23.000000,Server 06,2026-05,1,18,discounted
109858,4050,406,3644,1154,2490,3,2026-05-05,18:04:00,9,2.000000,2.000000,dine_in,completed,10,Debit Card,17.000000,52.000000,Server 09,2026-05,1,18,discounted
109859,3675,368,3307,1154,2153,3,2026-05-05,18:14:00,10,3.000000,1.000000,dine_in,completed,10,Cash,16.000000,74.000000,Server 10,2026-05,1,18,discounted
109860,5500,550,4950,1768,3182,4,2026-05-05,18:18:00,10,4.000000,2.000000,dine_in,completed,10,Debit Card,20.000000,64.000000,Server 10,2026-05,1,18,discounted
109861,5150,0,5150,1508,3642,4,2026-05-05,18:18:00,6,,,takeaway,completed,0,Debit Card,24.000000,24.000000,Server 06,2026-05,1,18,full_price
109862,3425,343,3082,1352,1730,2,2026-05-05,18:26:00,10,1.000000,1.000000,dine_in,completed,10,Credit Card,18.000000,52.000000,Server 10,2026-05,1,18,discounted
109863,7950,795,7155,2756,4399,4,2026-05-05,18:29:00,6,9.000000,3.000000,dine_in,completed,10,Credit Card,22.000000,55.000000,Server 06,2026-05,1,18,discounted
109864,13550,1358,12192,4586,7606,10,2026-05-05,18:35:00,10,10.000000,4.000000,dine_in,completed,10,Credit Card,25.000000,60.000000,Server 10,2026-05,1,18,discounted
109865,12925,0,12925,4919,8006,7,2026-05-05,18:40:00,8,13.000000,4.000000,dine_in,completed,0,Credit Card,13.000000,62.000000,Server 08,2026-05,1,18,full_price
109867,3600,0,3600,1102,2498,3,2026-05-05,18:51:00,8,5.000000,1.000000,dine_in,completed,0,Credit Card,23.000000,51.000000,Server 08,2026-05,1,18,full_price
109868,2775,0,2775,884,1891,2,2026-05-05,19:02:00,9,2.000000,1.000000,dine_in,completed,0,Cash,19.000000,92.000000,Server 09,2026-05,1,19,full_price
109869,9500,0,9500,2912,6588,8,2026-05-05,19:03:00,9,11.000000,3.000000,dine_in,completed,0,Debit Card,26.000000,85.000000,Server 09,2026-05,1,19,full_price
109870,15400,1542,13858,4753,9105,13,2026-05-05,19:08:00,10,21.000000,5.000000,dine_in,completed,10,Debit Card,22.000000,59.000000,Server 10,2026-05,1,19,discounted
109871,5450,0,5450,1632,3818,5,2026-05-05,19:17:00,7,6.000000,2.000000,dine_in,completed,0,Credit Card,23.000000,58.000000,Server 07,2026-05,1,19,full_price
109872,12250,0,12250,4108,8142,8,2026-05-05,19:19:00,8,22.000000,5.000000,dine_in,completed,0,Cash,14.000000,92.000000,Server 08,2026-05,1,19,full_price
109873,12275,0,12275,3858,8417,10,2026-05-05,19:27:00,6,9.000000,4.000000,dine_in,completed,0,Debit Card,17.000000,69.000000,Server 06,2026-05,1,19,full_price
109874,8900,0,8900,2788,6112,8,2026-05-05,19:30:00,8,12.000000,3.000000,dine_in,completed,0,Debit Card,17.000000,59.000000,Server 08,2026-05,1,19,full_price
109875,5100,0,5100,1664,3436,3,2026-05-05,19:32:00,8,1.000000,2.000000,dine_in,completed,0,Cash,18.000000,84.000000,Server 08,2026-05,1,19,full_price
109876,8525,1705,6820,3016,3804,5,2026-05-05,19:46:00,6,10.000000,3.000000,dine_in,completed,20,Debit Card,23.000000,85.000000,Server 06,2026-05,1,19,discounted
109877,7725,0,7725,2433,5292,6,2026-05-05,19:47:00,8,13.000000,3.000000,dine_in,completed,0,Cash,16.000000,76.000000,Server 08,2026-05,1,19,full_price
109878,9625,963,8662,3765,4897,5,2026-05-05,19:56:00,10,14.000000,3.000000,dine_in,completed,10,Credit Card,16.000000,80.000000,Server 10,2026-05,1,19,discounted
109879,9725,974,8751,3067,5684,8,2026-05-05,19:56:00,6,15.000000,3.000000,dine_in,completed,10,Cash,20.000000,65.000000,Server 06,2026-05,1,19,discounted
109880,3325,0,3325,998,2327,3,2026-05-05,20:09:00,7,3.000000,1.000000,dine_in,completed,0,Credit Card,16.000000,67.000000,Server 07,2026-05,1,20,full_price
109881,4100,0,4100,1196,2904,4,2026-05-05,20:14:00,7,4.000000,1.000000,dine_in,completed,0,Debit Card,17.000000,91.000000,Server 07,2026-05,1,20,full_price
109882,11300,1132,10168,3619,6549,8,2026-05-05,20:15:00,6,16.000000,4.000000,dine_in,completed,10,Cash,20.000000,53.000000,Server 06,2026-05,1,20,discounted
109883,5650,0,5650,1794,3856,4,2026-05-05,20:15:00,6,,,takeaway,completed,0,Credit Card,28.000000,28.000000,Server 06,2026-05,1,20,full_price
109884,6525,653,5872,2392,3480,4,2026-05-05,20:23:00,11,5.000000,2.000000,dine_in,completed,10,Credit Card,21.000000,69.000000,Server 11,2026-05,1,20,discounted
109885,14050,0,14050,4774,9276,9,2026-05-05,20:26:00,6,21.000000,5.000000,dine_in,completed,0,Debit Card,24.000000,64.000000,Server 06,2026-05,1,20,full_price
109886,10025,0,10025,3365,6660,7,2026-05-05,20:28:00,9,11.000000,4.000000,dine_in,completed,0,Cash,20.000000,63.000000,Server 09,2026-05,1,20,full_price
109887,5100,0,5100,1565,3535,4,2026-05-05,20:31:00,7,6.000000,2.000000,dine_in,completed,0,Credit Card,15.000000,57.000000,Server 07,2026-05,1,20,full_price
109888,12425,0,12425,4279,8146,9,2026-05-05,20:32:00,10,12.000000,4.000000,dine_in,completed,0,Credit Card,13.000000,55.000000,Server 10,2026-05,1,20,full_price
109889,5375,538,4837,1820,3017,4,2026-05-05,20:38:00,9,2.000000,1.000000,dine_in,completed,10,Credit Card,16.000000,57.000000,Server 09,2026-05,1,20,discounted
109890,5300,532,4768,1783,2985,4,2026-05-05,20:56:00,7,1.000000,2.000000,dine_in,completed,10,Credit Card,24.000000,70.000000,Server 07,2026-05,1,20,discounted
109891,7550,1510,6040,2684,3356,5,2026-05-05,21:12:00,9,9.000000,3.000000,dine_in,completed,20,Credit Card,16.000000,58.000000,Server 09,2026-05,1,21,discounted
109892,3775,0,3775,1196,2579,3,2026-05-05,21:14:00,10,7.000000,1.000000,dine_in,completed,0,Credit Card,10.000000,64.000000,Server 10,2026-05,1,21,full_price
109893,4525,0,4525,1352,3173,4,2026-05-05,21:17:00,10,3.000000,1.000000,dine_in,completed,0,Debit Card,23.000000,74.000000,Server 10,2026-05,1,21,full_price
109894,4300,0,4300,1529,2771,3,2026-05-05,21:52:00,11,2.000000,1.000000,dine_in,completed,0,Debit Card,10.000000,88.000000,Server 11,2026-05,1,21,full_price
109895,3475,348,3127,1342,1785,2,2026-05-05,21:53:00,7,4.000000,1.000000,dine_in,completed,10,Credit Card,15.000000,58.000000,Server 07,2026-05,1,21,discounted
109896,7950,0,7950,2548,5402,6,2026-05-06,11:07:00,7,,,takeaway,completed,0,Debit Card,15.000000,15.000000,Server 07,2026-05,2,11,full_price
109897,13325,0,13325,4498,8827,10,2026-05-06,11:38:00,11,9.000000,4.000000,dine_in,completed,0,Debit Card,22.000000,72.000000,Server 11,2026-05,2,11,full_price
109898,6525,653,5872,2345,3527,4,2026-05-06,11:40:00,9,,,takeaway,completed,10,Credit Card,21.000000,21.000000,Server 09,2026-05,2,11,discounted
109899,10400,0,10400,3588,6812,6,2026-05-06,11:42:00,7,,,takeaway,completed,0,Credit Card,21.000000,21.000000,Server 07,2026-05,2,11,full_price
109900,1900,190,1710,572,1138,1,2026-05-06,12:03:00,9,,,takeaway,completed,10,Credit Card,17.000000,17.000000,Server 09,2026-05,2,12,discounted
109901,9250,1850,7400,3006,4394,6,2026-05-06,12:08:00,10,,,takeaway,completed,20,Debit Card,25.000000,25.000000,Server 10,2026-05,2,12,discounted
109902,14075,0,14075,4743,9332,10,2026-05-06,12:33:00,9,10.000000,4.000000,dine_in,completed,0,Credit Card,23.000000,64.000000,Server 09,2026-05,2,12,full_price
109903,12425,0,12425,4066,8359,10,2026-05-06,12:37:00,7,11.000000,4.000000,dine_in,completed,0,Credit Card,17.000000,56.000000,Server 07,2026-05,2,12,full_price
109904,17400,0,17400,5517,11883,14,2026-05-06,12:42:00,11,21.000000,6.000000,dine_in,completed,0,Credit Card,16.000000,78.000000,Server 11,2026-05,2,12,full_price
109905,6325,0,6325,1976,4349,5,2026-05-06,12:43:00,11,1.000000,2.000000,dine_in,completed,0,Credit Card,19.000000,87.000000,Server 11,2026-05,2,12,full_price
109906,6300,1260,5040,1996,3044,6,2026-05-06,12:46:00,10,2.000000,2.000000,dine_in,completed,20,Cash,19.000000,74.000000,Server 10,2026-05,2,12,discounted
109907,4425,443,3982,1352,2630,3,2026-05-06,12:52:00,7,3.000000,2.000000,dine_in,completed,10,Credit Card,16.000000,83.000000,Server 07,2026-05,2,12,discounted
109908,7150,0,7150,2288,4862,5,2026-05-06,12:53:00,11,9.000000,3.000000,dine_in,completed,0,Cash,19.000000,48.000000,Server 11,2026-05,2,12,full_price
109909,12800,0,12800,4098,8702,10,2026-05-06,13:07:00,12,12.000000,4.000000,dine_in,completed,0,Credit Card,21.000000,54.000000,Server 12,2026-05,2,13,full_price
109910,6550,656,5894,2371,3523,4,2026-05-06,13:16:00,9,,,takeaway,completed,10,Cash,22.000000,22.000000,Server 09,2026-05,2,13,discounted
109911,5225,0,5225,1602,3623,4,2026-05-06,13:18:00,12,4.000000,2.000000,dine_in,completed,0,Credit Card,18.000000,54.000000,Server 12,2026-05,2,13,full_price
109912,4375,875,3500,1352,2148,3,2026-05-06,13:19:00,8,,,takeaway,completed,20,Cash,22.000000,22.000000,Server 08,2026-05,2,13,discounted
109913,4200,0,4200,1300,2900,3,2026-05-06,13:37:00,12,5.000000,2.000000,dine_in,completed,0,Debit Card,17.000000,76.000000,Server 12,2026-05,2,13,full_price
109914,16275,0,16275,5678,10597,11,2026-05-06,13:40:00,12,22.000000,5.000000,dine_in,completed,0,Credit Card,20.000000,75.000000,Server 12,2026-05,2,13,full_price
109915,11750,0,11750,3660,8090,10,2026-05-06,13:45:00,11,9.000000,4.000000,dine_in,completed,0,Cash,28.000000,54.000000,Server 11,2026-05,2,13,full_price
109916,8525,0,8525,2694,5831,6,2026-05-06,13:48:00,10,10.000000,3.000000,dine_in,completed,0,Credit Card,13.000000,70.000000,Server 10,2026-05,2,13,full_price
109917,19525,1953,17572,7259,10313,11,2026-05-06,13:52:00,7,23.000000,6.000000,dine_in,completed,10,Debit Card,13.000000,65.000000,Server 07,2026-05,2,13,discounted
109918,6125,1225,4900,2330,2570,4,2026-05-06,13:59:00,9,6.000000,2.000000,dine_in,completed,20,Credit Card,18.000000,66.000000,Server 09,2026-05,2,13,discounted
109919,6750,0,6750,2496,4254,4,2026-05-06,14:10:00,9,,,takeaway,completed,0,Debit Card,23.000000,23.000000,Server 09,2026-05,2,14,full_price
109920,9700,0,9700,2880,6820,9,2026-05-06,14:57:00,10,9.000000,4.000000,dine_in,completed,0,Debit Card,11.000000,57.000000,Server 10,2026-05,2,14,full_price
109921,11575,0,11575,3473,8102,10,2026-05-06,15:11:00,12,10.000000,4.000000,dine_in,completed,0,Debit Card,23.000000,65.000000,Server 12,2026-05,2,15,full_price
109922,8525,0,8525,3130,5395,5,2026-05-06,15:51:00,12,,,takeaway,completed,0,Debit Card,23.000000,23.000000,Server 12,2026-05,2,15,full_price
109923,6825,683,6142,2236,3906,4,2026-05-06,16:04:00,9,,,takeaway,completed,10,Credit Card,26.000000,26.000000,Server 09,2026-05,2,16,discounted
109924,12025,0,12025,4004,8021,8,2026-05-06,16:18:00,8,9.000000,4.000000,dine_in,completed,0,Debit Card,20.000000,53.000000,Server 08,2026-05,2,16,full_price
109925,4800,0,4800,1612,3188,3,2026-05-06,16:33:00,12,,,takeaway,completed,0,Credit Card,20.000000,20.000000,Server 12,2026-05,2,16,full_price
109926,3925,785,3140,1206,1934,3,2026-05-06,16:39:00,8,1.000000,2.000000,dine_in,completed,20,Credit Card,23.000000,77.000000,Server 08,2026-05,2,16,discounted
109927,6250,0,6250,2111,4139,4,2026-05-06,16:41:00,8,2.000000,2.000000,dine_in,completed,0,Debit Card,23.000000,38.000000,Server 08,2026-05,2,16,full_price
109928,5025,0,5025,1664,3361,4,2026-05-06,16:47:00,7,3.000000,2.000000,dine_in,completed,0,Debit Card,16.000000,54.000000,Server 07,2026-05,2,16,full_price
109929,1725,0,1725,520,1205,1,2026-05-06,17:04:00,12,4.000000,1.000000,dine_in,completed,0,Credit Card,17.000000,58.000000,Server 12,2026-05,2,17,full_price
109930,12000,2400,9600,3920,5680,9,2026-05-06,17:12:00,11,9.000000,4.000000,dine_in,completed,20,Cash,25.000000,61.000000,Server 11,2026-05,2,17,discounted
109931,14275,0,14275,4451,9824,12,2026-05-06,17:27:00,8,10.000000,4.000000,dine_in,completed,0,Debit Card,18.000000,79.000000,Server 08,2026-05,2,17,full_price
109932,10700,0,10700,3645,7055,7,2026-05-06,17:29:00,7,11.000000,4.000000,dine_in,completed,0,Credit Card,19.000000,58.000000,Server 07,2026-05,2,17,full_price
109933,5200,521,4679,1820,2859,3,2026-05-06,17:39:00,12,2.000000,2.000000,dine_in,completed,10,Credit Card,24.000000,87.000000,Server 12,2026-05,2,17,discounted
109934,5025,0,5025,1414,3611,4,2026-05-06,17:41:00,8,,,takeaway,completed,0,Debit Card,18.000000,18.000000,Server 08,2026-05,2,17,full_price
109935,6975,698,6277,2257,4020,5,2026-05-06,17:50:00,7,3.000000,2.000000,dine_in,completed,10,Debit Card,16.000000,74.000000,Server 07,2026-05,2,17,discounted
109936,8325,0,8325,2902,5423,5,2026-05-06,17:51:00,8,12.000000,3.000000,dine_in,completed,0,Debit Card,12.000000,80.000000,Server 08,2026-05,2,17,full_price
109937,3100,0,3100,946,2154,3,2026-05-06,17:53:00,10,5.000000,1.000000,dine_in,completed,0,Credit Card,15.000000,54.000000,Server 10,2026-05,2,17,full_price
109938,4775,478,4297,1934,2363,3,2026-05-06,18:06:00,9,1.000000,1.000000,dine_in,completed,10,Cash,17.000000,75.000000,Server 09,2026-05,2,18,discounted
109939,10425,0,10425,3432,6993,7,2026-05-06,18:09:00,7,,,takeaway,completed,0,Credit Card,15.000000,15.000000,Server 07,2026-05,2,18,full_price
109940,12950,0,12950,4608,8342,9,2026-05-06,18:16:00,7,9.000000,4.000000,dine_in,completed,0,Credit Card,19.000000,71.000000,Server 07,2026-05,2,18,full_price
109941,4775,0,4775,1424,3351,4,2026-05-06,18:16:00,12,4.000000,2.000000,dine_in,completed,0,Debit Card,23.000000,70.000000,Server 12,2026-05,2,18,full_price
109942,6075,0,6075,1810,4265,5,2026-05-06,18:27:00,9,,,takeaway,completed,0,Debit Card,20.000000,20.000000,Server 09,2026-05,2,18,full_price
109943,5200,521,4679,1602,3077,4,2026-05-06,18:31:00,8,6.000000,2.000000,dine_in,completed,10,Credit Card,14.000000,55.000000,Server 08,2026-05,2,18,discounted
109944,7625,0,7625,2288,5337,7,2026-05-06,18:38:00,9,11.000000,3.000000,dine_in,completed,0,Credit Card,15.000000,84.000000,Server 09,2026-05,2,18,full_price
109945,9900,990,8910,3036,5874,8,2026-05-06,18:40:00,7,,,takeaway,completed,10,Credit Card,26.000000,26.000000,Server 07,2026-05,2,18,discounted
109946,9100,912,8188,3172,5016,6,2026-05-06,18:42:00,8,13.000000,3.000000,dine_in,completed,10,Debit Card,17.000000,45.000000,Server 08,2026-05,2,18,discounted
109947,6875,0,6875,2018,4857,5,2026-05-06,18:50:00,11,10.000000,3.000000,dine_in,completed,0,Credit Card,12.000000,73.000000,Server 11,2026-05,2,18,full_price
109948,5800,0,5800,1768,4032,4,2026-05-06,18:52:00,8,5.000000,2.000000,dine_in,completed,0,Debit Card,22.000000,80.000000,Server 08,2026-05,2,18,full_price
109949,14000,1401,12599,4200,8399,12,2026-05-06,18:52:00,9,21.000000,5.000000,dine_in,completed,10,Cash,21.000000,56.000000,Server 09,2026-05,2,18,discounted
109950,13125,0,13125,4274,8851,10,2026-05-06,18:58:00,11,,,takeaway,completed,0,Cash,18.000000,18.000000,Server 11,2026-05,2,18,full_price
109951,13675,1369,12306,4846,7460,9,2026-05-06,18:58:00,9,14.000000,4.000000,dine_in,completed,10,Debit Card,8.000000,65.000000,Server 09,2026-05,2,18,discounted
109952,12600,0,12600,4338,8262,8,2026-05-06,19:23:00,12,22.000000,5.000000,dine_in,completed,0,Credit Card,17.000000,86.000000,Server 12,2026-05,2,19,full_price
109953,8025,803,7222,2756,4466,5,2026-05-06,19:26:00,12,12.000000,3.000000,dine_in,completed,10,Credit Card,20.000000,65.000000,Server 12,2026-05,2,19,discounted
109954,4425,0,4425,1269,3156,4,2026-05-06,19:27:00,10,1.000000,1.000000,dine_in,completed,0,Debit Card,21.000000,78.000000,Server 10,2026-05,2,19,full_price
109955,8275,828,7447,2402,5045,7,2026-05-06,19:32:00,10,9.000000,3.000000,dine_in,completed,10,Credit Card,19.000000,72.000000,Server 10,2026-05,2,19,discounted
109956,5925,0,5925,1882,4043,4,2026-05-06,19:36:00,10,2.000000,2.000000,dine_in,completed,0,Debit Card,20.000000,52.000000,Server 10,2026-05,2,19,full_price
109957,12700,1272,11428,4029,7399,10,2026-05-06,19:36:00,9,23.000000,5.000000,dine_in,completed,10,Debit Card,20.000000,71.000000,Server 09,2026-05,2,19,discounted
109958,6525,0,6525,2132,4393,4,2026-05-06,19:37:00,12,,,takeaway,completed,0,Credit Card,25.000000,25.000000,Server 12,2026-05,2,19,full_price
109959,13050,0,13050,4742,8308,8,2026-05-06,19:42:00,8,13.000000,4.000000,dine_in,completed,0,Credit Card,17.000000,61.000000,Server 08,2026-05,2,19,full_price
109960,19325,0,19325,7170,12155,11,2026-05-06,19:57:00,7,,,takeaway,completed,0,Cash,17.000000,17.000000,Server 07,2026-05,2,19,full_price
109961,12975,1299,11676,4483,7193,9,2026-05-06,20:02:00,12,11.000000,4.000000,dine_in,completed,10,Cash,16.000000,85.000000,Server 12,2026-05,2,20,discounted
109962,14225,0,14225,4445,9780,11,2026-05-06,20:15:00,12,21.000000,5.000000,dine_in,completed,0,Debit Card,23.000000,49.000000,Server 12,2026-05,2,20,full_price
109964,11750,0,11750,4108,7642,8,2026-05-06,20:21:00,7,14.000000,4.000000,dine_in,completed,0,Credit Card,16.000000,74.000000,Server 07,2026-05,2,20,full_price
109965,5400,0,5400,1758,3642,4,2026-05-06,20:39:00,8,2.000000,2.000000,dine_in,completed,0,Cash,16.000000,73.000000,Server 08,2026-05,2,20,full_price
109966,6475,0,6475,2184,4291,5,2026-05-06,20:40:00,8,3.000000,2.000000,dine_in,completed,0,Debit Card,23.000000,57.000000,Server 08,2026-05,2,20,full_price
109967,5200,0,5200,1664,3536,3,2026-05-06,20:49:00,7,1.000000,2.000000,dine_in,completed,0,Cash,21.000000,83.000000,Server 07,2026-05,2,20,full_price
109968,12675,0,12675,3743,8932,11,2026-05-06,21:24:00,12,21.000000,5.000000,dine_in,completed,0,Credit Card,23.000000,51.000000,Server 12,2026-05,2,21,full_price
109969,6350,636,5714,1997,3717,5,2026-05-06,21:35:00,9,4.000000,2.000000,dine_in,completed,10,Credit Card,15.000000,72.000000,Server 09,2026-05,2,21,discounted
109970,4325,433,3892,1622,2270,3,2026-05-06,21:40:00,10,3.000000,1.000000,dine_in,completed,10,Credit Card,17.000000,75.000000,Server 10,2026-05,2,21,discounted
109971,4575,0,4575,1409,3166,3,2026-05-06,21:44:00,9,,,takeaway,completed,0,Debit Card,21.000000,21.000000,Server 09,2026-05,2,21,full_price
109972,5250,0,5250,1612,3638,4,2026-05-06,21:46:00,11,5.000000,2.000000,dine_in,completed,0,Cash,21.000000,59.000000,Server 11,2026-05,2,21,full_price
109973,6425,0,6425,2152,4273,5,2026-05-07,11:19:00,10,1.000000,2.000000,dine_in,completed,0,Credit Card,15.000000,72.000000,Server 10,2026-05,3,11,full_price
109974,7200,0,7200,2330,4870,5,2026-05-07,11:27:00,12,9.000000,3.000000,dine_in,completed,0,Credit Card,18.000000,69.000000,Server 12,2026-05,3,11,full_price
109975,4475,0,4475,1440,3035,4,2026-05-07,11:33:00,11,2.000000,1.000000,dine_in,completed,0,Credit Card,30.000000,69.000000,Server 11,2026-05,3,11,full_price
109976,5500,0,5500,1679,3821,5,2026-05-07,11:34:00,11,3.000000,2.000000,dine_in,completed,0,Debit Card,20.000000,84.000000,Server 11,2026-05,3,11,full_price
109977,6625,0,6625,2496,4129,4,2026-05-07,11:52:00,8,,,takeaway,completed,0,Debit Card,18.000000,18.000000,Server 08,2026-05,3,11,full_price
